chr11	18	3549	135006516	2.62876e-05
chr11	19	253	135006516	1.87398e-06
chr11	20	63	135006516	4.66644e-07
chr11	22	1827	135006516	1.35327e-05
chr11	23	5344	135006516	3.95833e-05
chr12	0	130064532	133851895	0.971705
chr12	1	2232213	133851895	0.0166767
chr12	2	724642	133851895	0.00541376
chr12	3	345800	133851895	0.00258345
chr12	4	189068	133851895	0.00141252
chr12	5	152380	133851895	0.00113842
chr12	6	48179	133851895	0.000359943
chr12	7	24453	133851895	0.000182687
chr12	8	27187	133851895	0.000203113
chr12	9	15074	133851895	0.000112617
chr12	10	14113	133851895	0.000105437
chr12	11	168	133851895	1.25512e-06
chr12	12	606	133851895	4.52739e-06
chr12	15	60	133851895	4.48257e-07
chr12	16	6	133851895	4.48257e-08
chr12	17	111	133851895	8.29275e-07
chr12	19	104	133851895	7.76978e-07
chr12	22	9	133851895	6.72385e-08
chr12	23	12758	133851895	9.53143e-05
chr12	24	432	133851895	3.22745e-06
chr13	0	113673678	115169878	0.987009
chr13	1	925160	115169878	0.008033
chr13	2	306111	115169878	0.00265791
chr13	3	129240	115169878	0.00112217
chr13	4	77558	115169878	0.000673423
chr13	5	29666	115169878	0.000257585
chr13	6	16843	115169878	0.000146245
chr13	7	10962	115169878	9.51811e-05
chr13	8	660	115169878	5.73067e-06
chr14	0	105123433	107349540	0.979263
chr14	1	1315944	107349540	0.0122585
chr14	2	432795	107349540	0.00403164
chr14	3	214613	107349540	0.0019992
chr14	4	120541	107349540	0.00112288
chr14	5	59841	107349540	0.000557441
chr14	6	42961	107349540	0.000400197
chr14	7	15253	107349540	0.000142087
chr14	8	6431	107349540	5.99071e-05
chr14	9	2961	107349540	2.75828e-05
chr14	10	1557	107349540	1.4504e-05
chr14	11	2963	107349540	2.76014e-05
chr14	12	19	107349540	1.76992e-07
chr14	13	98	107349540	9.12906e-07
chr14	14	1815	107349540	1.69074e-05
chr14	15	357	107349540	3.32558e-06
chr14	16	1121	107349540	1.04425e-05
chr14	18	165	107349540	1.53704e-06
chr14	20	223	107349540	2.07733e-06
chr14	23	277	107349540	2.58036e-06
chr14	24	97	107349540	9.0359e-07
chr14	31	6075	107349540	5.65908e-05
chr15	0	99958995	102531392	0.974911
chr15	1	1501942	102531392	0.0146486
chr15	2	581455	102531392	0.00567099
chr15	3	222227	102531392	0.0021674
chr15	4	132466	102531392	0.00129196
chr15	5	62833	102531392	0.000612817
chr15	6	36030	102531392	0.000351405
chr15	7	22034	102531392	0.0002149
chr15	8	3677	102531392	3.58622e-05
chr15	9	4283	102531392	4.17726e-05
chr15	10	5450	102531392	5.31545e-05
chr16	0	87607969	90354753	0.9696
chr16	1	1659860	90354753	0.0183705
chr16	2	552925	90354753	0.00611949
chr16	3	259501	90354753	0.00287202
chr16	4	124394	90354753	0.00137673
chr16	5	61601	90354753	0.000681768
chr16	6	53522	90354753	0.000592354
chr16	7	13923	90354753	0.000154093
chr16	8	13720	90354753	0.000151846
chr16	9	6950	90354753	7.6919e-05
chr16	10	99	90354753	1.09568e-06
chr16	11	289	90354753	3.1985e-06
chr17	0	77292857	81195210	0.951939
chr17	1	2428153	81195210	0.0299051
chr17	2	795625	81195210	0.00979892
chr17	3	352239	81195210	0.00433817
chr17	4	136555	81195210	0.00168181
chr17	5	77806	81195210	0.000958259
chr17	6	33819	81195210	0.000416515
chr17	7	32873	81195210	0.000404864
chr17	8	10710	81195210	0.000131904
chr17	9	9279	81195210	0.00011428
chr17	10	1295	81195210	1.59492e-05
chr17	11	3528	81195210	4.34508e-05
chr17	12	351	81195210	4.32292e-06
chr17	13	279	81195210	3.43616e-06
chr17	14	65	81195210	8.0054e-07
chr17	15	2137	81195210	2.63193e-05
chr17	16	8779	81195210	0.000108122
chr17	19	637	81195210	7.84529e-06
chr17	21	22	81195210	2.70952e-07
chr17	23	126	81195210	1.55182e-06
chr17	25	75	81195210	9.237e-07
chr17	26	6	81195210	7.3896e-08
chr17	28	70	81195210	8.6212e-07
chr17	30	289	81195210	3.55932e-06
chr17	31	88	81195210	1.08381e-06
chr17	32	112	81195210	1.37939e-06
chr17	33	7435	81195210	9.15694e-05
chr17_ctg5_hap1	0	1603611	1680828	0.95406
chr17_ctg5_hap1	1	43106	1680828	0.0256457
chr17_ctg5_hap1	2	14439	1680828	0.00859041
chr17_ctg5_hap1	3	10845	1680828	0.00645218
chr17_ctg5_hap1	4	916	1680828	0.00054497
chr17_ctg5_hap1	5	2284	1680828	0.00135885
chr17_ctg5_hap1	6	87	1680828	5.17602e-05
chr17_ctg5_hap1	8	5540	1680828	0.00329599
chr17_gl000205_random	0	171478	174588	0.982187
chr17_gl000205_random	1	3110	174588	0.0178134
chr18	0	76820718	78077248	0.983907
chr18	1	825741	78077248	0.0105759
chr18	2	222648	78077248	0.00285164
chr18	3	89176	78077248	0.00114215
chr18	4	46343	78077248	0.000593553
chr18	5	17362	78077248	0.00022237
chr18	6	17963	78077248	0.000230067
chr18	7	2768	78077248	3.54521e-05
chr18	8	8755	78077248	0.000112133
chr18	9	4477	78077248	5.73406e-05
chr18	10	9475	78077248	0.000121354
chr18	11	1380	78077248	1.76748e-05
chr18	12	8314	78077248	0.000106484
chr18	13	258	78077248	3.30442e-06
chr18	14	1352	78077248	1.73162e-05
chr18	15	309	78077248	3.95762e-06
chr18	16	209	78077248	2.67684e-06
chr19	0	55150438	59128983	0.932714
chr19	1	2560135	59128983	0.0432975
chr19	2	748851	59128983	0.0126647
chr19	3	332604	59128983	0.00562506
chr19	4	144736	59128983	0.0024478
chr19	5	106083	59128983	0.00179409
chr19	6	20575	59128983	0.000347968
chr19	7	36684	59128983	0.000620406
chr19	8	15269	59128983	0.000258232
chr19	9	4270	59128983	7.2215e-05
chr19	10	4129	59128983	6.98304e-05
chr19	11	276	59128983	4.66776e-06
chr19	12	3673	59128983	6.21184e-05
chr19	13	868	59128983	1.46798e-05
chr19	14	147	59128983	2.48609e-06
chr19	22	245	59128983	4.14348e-06
chr19_gl000209_random	0	148034	159169	0.930043
chr19_gl000209_random	1	5420	159169	0.0340519
chr19_gl000209_random	2	2690	159169	0.0169003
chr19_gl000209_random	3	1550	159169	0.00973808
chr19_gl000209_random	4	1475	159169	0.00926688
chr1_gl000191_random	0	101442	106433	0.953107
chr1_gl000191_random	1	654	106433	0.00614471
chr1_gl000191_random	2	2361	106433	0.022183
chr1_gl000191_random	4	3	106433	2.81867e-05
chr1_gl000191_random	5	1277	106433	0.0119982
chr1_gl000191_random	6	75	106433	0.000704669
chr1_gl000191_random	7	621	106433	0.00583466
chr1_gl000192_random	0	538629	547496	0.983804
chr1_gl000192_random	1	8867	547496	0.0161956
chr2	0	238060317	243199373	0.978869
chr2	1	2964701	243199373	0.0121904
chr2	2	969499	243199373	0.00398644
chr2	3	502710	243199373	0.00206707
chr2	4	292703	243199373	0.00120355
chr2	5	166609	243199373	0.000685072
chr2	6	117837	243199373	0.000484528
chr2	7	74282	243199373	0.000305437
chr2	8	17315	243199373	7.11967e-05
chr2	9	4898	243199373	2.01399e-05
chr2	10	5372	243199373	2.20889e-05
chr2	11	3051	243199373	1.25453e-05
chr2	12	3993	243199373	1.64186e-05
chr2	13	4977	243199373	2.04647e-05
chr2	14	6384	243199373	2.62501e-05
chr2	16	4313	243199373	1.77344e-05
chr2	18	412	243199373	1.69408e-06
chr20	0	61266283	63025520	0.972087
chr20	1	1000398	63025520	0.0158729
chr20	2	342080	63025520	0.00542764
chr20	3	206624	63025520	0.00327842
chr20	4	71012	63025520	0.00112672
chr20	5	64676	63025520	0.00102619
chr20	6	30728	63025520	0.000487549
chr20	7	11718	63025520	0.000185925
chr20	8	11919	63025520	0.000189114
chr20	9	2434	63025520	3.86193e-05
chr20	10	1605	63025520	2.54659e-05
chr20	11	2073	63025520	3.28914e-05
chr20	12	241	63025520	3.82385e-06
chr20	13	3108	63025520	4.93134e-05
chr20	14	303	63025520	4.80758e-06
chr20	15	910	63025520	1.44386e-05
chr20	16	2337	63025520	3.70802e-05
chr20	17	4683	63025520	7.43032e-05
chr20	18	2388	63025520	3.78894e-05
chr21	0	47353297	48129895	0.983864
chr21	1	428502	48129895	0.00890303
chr21	2	144374	48129895	0.00299967
chr21	3	98408	48129895	0.00204463
chr21	4	51512	48129895	0.00107027
chr21	5	10660	48129895	0.000221484
chr21	6	19247	48129895	0.000399897
chr21	7	8288	48129895	0.000172201
chr21	8	10947	48129895	0.000227447
chr21	10	2929	48129895	6.08561e-05
chr21	11	55	48129895	1.14274e-06
chr21	15	44	48129895	9.14193e-07
chr21	18	85	48129895	1.76605e-06
chr21	20	1547	48129895	3.21422e-05
chr22	0	49705692	51304566	0.968836
chr22	1	945399	51304566	0.0184272
chr22	2	330979	51304566	0.00645126
chr22	3	119892	51304566	0.00233687
chr22	4	96121	51304566	0.00187354
chr22	5	44268	51304566	0.000862847
chr22	6	33595	51304566	0.000654815
chr22	7	12723	51304566	0.00024799
chr22	8	5330	51304566	0.000103889
chr22	9	3897	51304566	7.59581e-05
chr22	10	523	51304566	1.0194e-05
chr22	11	174	51304566	3.39151e-06
chr22	13	4284	51304566	8.35013e-05
chr22	14	1689	51304566	3.2921e-05
chr3	0	193800642	198022430	0.97868
chr3	1	2475193	198022430	0.0124996
chr3	2	815382	198022430	0.00411762
chr3	3	477675	198022430	0.00241223
chr3	4	188798	198022430	0.000953417
chr3	5	98531	198022430	0.000497575
chr3	6	69473	198022430	0.000350834
chr3	7	51171	198022430	0.00025841
chr3	8	32249	198022430	0.000162855
chr3	9	3187	198022430	1.60941e-05
chr3	10	727	198022430	3.6713e-06
chr3	11	2620	198022430	1.32308e-05
chr3	12	719	198022430	3.6309e-06
chr3	13	5705	198022430	2.88099e-05
chr3	14	148	198022430	7.4739e-07
chr3	16	106	198022430	5.35293e-07
chr3	18	104	198022430	5.25193e-07
chr4	0	188206114	191154276	0.984577
chr4	1	1781762	191154276	0.00932107
chr4	2	557906	191154276	0.00291862
chr4	3	275645	191154276	0.001442
chr4	4	142692	191154276	0.000746476
chr4	5	66193	191154276	0.000346281
chr4	6	64342	191154276	0.000336597
chr4	7	22139	191154276	0.000115817
chr4	8	17962	191154276	9.3966e-05
chr4	9	9362	191154276	4.89761e-05
chr4	10	592	191154276	3.09697e-06
chr4	11	4326	191154276	2.26309e-05
chr4	12	4089	191154276	2.13911e-05
chr4	13	1152	191154276	6.02655e-06
chr4_ctg9_hap1	0	572880	590426	0.970282
chr4_ctg9_hap1	1	3147	590426	0.00533005
chr4_ctg9_hap1	2	14399	590426	0.0243875
chr4_gl000193_random	0	188583	189789	0.993646
chr4_gl000193_random	1	1206	189789	0.00635443
chr4_gl000194_random	0	186132	191469	0.972126
chr4_gl000194_random	1	4502	191469	0.0235129
chr4_gl000194_random	3	690	191469	0.00360372
chr4_gl000194_random	4	145	191469	0.000757303
chr5	0	177466741	180915260	0.980938
chr5	1	2081422	180915260	0.011505
chr5	2	724770	180915260	0.00400613
chr5	3	354758	180915260	0.00196091
chr5	4	109713	180915260	0.000606433
chr5	5	60796	180915260	0.000336047
chr5	6	73054	180915260	0.000403802
chr5	7	2914	180915260	1.6107e-05
chr5	8	5842	180915260	3.22914e-05
chr5	9	9715	180915260	5.36992e-05
chr5	10	4025	180915260	2.2248e-05
chr5	11	6357	180915260	3.5138e-05
chr5	12	294	180915260	1.62507e-06
chr5	13	2630	180915260	1.45372e-05
chr5	14	5146	180915260	2.84443e-05
chr5	15	2036	180915260	1.12539e-05
chr5	18	2866	180915260	1.58417e-05
chr5	22	2	180915260	1.10549e-08
chr5	24	2179	180915260	1.20443e-05
chr6	0	167349524	171115067	0.977994
chr6	1	2139394	171115067	0.0125027
chr6	2	803847	171115067	0.0046977
chr6	3	374183	171115067	0.00218673
chr6	4	249191	171115067	0.00145628
chr6	5	96225	171115067	0.000562341
chr6	6	49396	171115067	0.000288671
chr6	7	13548	171115067	7.91748e-05
chr6	8	7898	171115067	4.61561e-05
chr6	9	6373	171115067	3.72439e-05
chr6	10	20687	171115067	0.000120895
chr6	12	97	171115067	5.6687e-07
chr6	16	96	171115067	5.61026e-07
chr6	17	424	171115067	2.47786e-06
chr6	18	3310	171115067	1.93437e-05
chr6	21	353	171115067	2.06294e-06
chr6	22	521	171115067	3.04473e-06
chr6_apd_hap1	0	4415526	4622290	0.955268
chr6_apd_hap1	1	132915	4622290	0.0287552
chr6_apd_hap1	2	39432	4622290	0.00853084
chr6_apd_hap1	3	18768	4622290	0.00406033
chr6_apd_hap1	4	7186	4622290	0.00155464
chr6_apd_hap1	5	3283	4622290	0.000710254
chr6_apd_hap1	6	248	4622290	5.36531e-05
chr6_apd_hap1	7	810	4622290	0.000175238
chr6_apd_hap1	8	1488	4622290	0.000321918
chr6_apd_hap1	9	1526	4622290	0.000330139
chr6_apd_hap1	10	1108	4622290	0.000239708
chr6_cox_hap2	0	4359026	4795371	0.909007
chr6_cox_hap2	1	245479	4795371	0.0511908
chr6_cox_hap2	2	93207	4795371	0.0194369
chr6_cox_hap2	3	45608	4795371	0.00951084
chr6_cox_hap2	4	24541	4795371	0.00511764
chr6_cox_hap2	5	13422	4795371	0.00279895
chr6_cox_hap2	6	9024	4795371	0.00188181
chr6_cox_hap2	7	938	4795371	0.000195605
chr6_cox_hap2	8	1488	4795371	0.000310299
chr6_cox_hap2	9	1530	4795371	0.000319058
chr6_cox_hap2	10	1108	4795371	0.000231056
chr6_dbb_hap3	0	4209652	4610396	0.913078
chr6_dbb_hap3	1	214967	4610396	0.0466266
chr6_dbb_hap3	2	92106	4610396	0.0199779
chr6_dbb_hap3	3	41678	4610396	0.00904
chr6_dbb_hap3	4	27534	4610396	0.00597215
chr6_dbb_hap3	5	12038	4610396	0.00261106
chr6_dbb_hap3	6	8724	4610396	0.00189225
chr6_dbb_hap3	7	886	4610396	0.000192174
chr6_dbb_hap3	8	1356	4610396	0.000294118
chr6_dbb_hap3	9	1428	4610396	0.000309735
chr6_dbb_hap3	10	27	4610396	5.85633e-06
chr6_mann_hap4	0	4350272	4683263	0.928898
chr6_mann_hap4	1	184975	4683263	0.039497
chr6_mann_hap4	2	70482	4683263	0.0150498
chr6_mann_hap4	3	36126	4683263	0.00771385
chr6_mann_hap4	4	16896	4683263	0.00360774
chr6_mann_hap4	5	10732	4683263	0.00229156
chr6_mann_hap4	6	8724	4683263	0.0018628
chr6_mann_hap4	7	938	4683263	0.000200288
chr6_mann_hap4	8	1488	4683263	0.000317727
chr6_mann_hap4	9	1522	4683263	0.000324987
chr6_mann_hap4	10	1108	4683263	0.000236587
chr6_mcf_hap5	0	4450961	4833398	0.920876
chr6_mcf_hap5	1	209765	4833398	0.0433991
chr6_mcf_hap5	2	91298	4833398	0.018889
chr6_mcf_hap5	3	38596	4833398	0.00798527
chr6_mcf_hap5	4	19780	4833398	0.00409236
chr6_mcf_hap5	5	12428	4833398	0.00257128
chr6_mcf_hap5	6	5518	4833398	0.00114164
chr6_mcf_hap5	7	938	4833398	0.000194066
chr6_mcf_hap5	8	1488	4833398	0.000307858
chr6_mcf_hap5	9	1518	4833398	0.000314065
chr6_mcf_hap5	10	1108	4833398	0.000229238
chr6_qbl_hap6	0	4204044	4611984	0.911548
chr6_qbl_hap6	1	222557	4611984	0.0482562
chr6_qbl_hap6	2	88190	4611984	0.0191219
chr6_qbl_hap6	3	45614	4611984	0.00989032
chr6_qbl_hap6	4	24449	4611984	0.00530119
chr6_qbl_hap6	5	13046	4611984	0.00282872
chr6_qbl_hap6	6	9024	4611984	0.00195664
chr6_qbl_hap6	7	938	4611984	0.000203383
chr6_qbl_hap6	8	1488	4611984	0.000322638
chr6_qbl_hap6	9	1526	4611984	0.000330877
chr6_qbl_hap6	10	1108	4611984	0.000240244
chr6_ssto_hap7	0	4566593	4928567	0.926556
chr6_ssto_hap7	1	205230	4928567	0.0416409
chr6_ssto_hap7	2	72237	4928567	0.0146568
chr6_ssto_hap7	3	34990	4928567	0.00709943
chr6_ssto_hap7	4	26603	4928567	0.00539772
chr6_ssto_hap7	5	13717	4928567	0.00278316
chr6_ssto_hap7	6	5325	4928567	0.00108044
chr6_ssto_hap7	7	650	4928567	0.000131884
chr6_ssto_hap7	8	592	4928567	0.000120116
chr6_ssto_hap7	9	1522	4928567	0.000308812
chr6_ssto_hap7	10	1108	4928567	0.000224812
chr7	0	155623839	159138663	0.977913
chr7	1	2091042	159138663	0.0131397
chr7	2	748669	159138663	0.00470451
chr7	3	307926	159138663	0.00193495
chr7	4	183171	159138663	0.00115102
chr7	5	85921	159138663	0.000539913
chr7	6	59477	159138663	0.000373743
chr7	7	14243	159138663	8.95006e-05
chr7	8	11184	159138663	7.02783e-05
chr7	9	2367	159138663	1.48738e-05
chr7	10	156	159138663	9.80277e-07
chr7	11	150	159138663	9.42574e-07
chr7	12	1804	159138663	1.1336e-05
chr7	13	8714	159138663	5.47573e-05
chr7_gl000195_random	0	180483	182896	0.986807
chr7_gl000195_random	1	2413	182896	0.0131933
chr8	0	143743330	146364022	0.982095
chr8	1	1559886	146364022	0.0106576
chr8	2	510844	146364022	0.00349023
chr8	3	301381	146364022	0.00205912
chr8	4	110967	146364022	0.000758158
chr8	5	55775	146364022	0.00038107
chr8	6	22777	146364022	0.000155619
chr8	7	11392	146364022	7.78333e-05
chr8	8	25758	146364022	0.000175986
chr8	9	10190	146364022	6.96209e-05
chr8	10	568	146364022	3.88074e-06
chr8	11	727	146364022	4.96707e-06
chr8	12	502	146364022	3.4298e-06
chr8	15	9795	146364022	6.69222e-05
chr8	17	130	146364022	8.88196e-07
chr9	0	138299162	141213431	0.979363
chr9	1	1720912	141213431	0.0121866
chr9	2	611229	141213431	0.00432841
chr9	3	284382	141213431	0.00201385
chr9	4	111912	141213431	0.000792503
chr9	5	78022	141213431	0.000552511
chr9	6	42789	141213431	0.000303009
chr9	7	35136	141213431	0.000248815
chr9	8	8642	141213431	6.11981e-05
chr9	9	2955	141213431	2.09258e-05
chr9	10	4795	141213431	3.39557e-05
chr9	11	2047	141213431	1.44958e-05
chr9	12	1783	141213431	1.26263e-05
chr9	13	9665	141213431	6.84425e-05
chrUn_gl000211	0	164045	166566	0.984865
chrUn_gl000211	1	2521	166566	0.0151351
chrUn_gl000212	0	184896	186858	0.9895
chrUn_gl000212	1	1962	186858	0.0105
chrUn_gl000213	0	162413	164239	0.988882
chrUn_gl000213	1	1826	164239	0.0111179
chrUn_gl000218	0	151322	161147	0.939031
chrUn_gl000218	1	9059	161147	0.0562158
chrUn_gl000218	2	766	161147	0.00475342
chrUn_gl000219	0	175536	179198	0.979564
chrUn_gl000219	1	3662	179198	0.0204355
chrUn_gl000220	0	145344	161802	0.898283
chrUn_gl000220	1	16302	161802	0.100753
chrUn_gl000220	2	156	161802	0.000964141
chrUn_gl000222	0	183259	186861	0.980724
chrUn_gl000222	1	361	186861	0.00193192
chrUn_gl000222	2	3241	186861	0.0173444
chrUn_gl000223	0	170137	180455	0.942822
chrUn_gl000223	1	217	180455	0.00120252
chrUn_gl000223	2	7015	180455	0.038874
chrUn_gl000223	3	3086	180455	0.0171012
chrUn_gl000228	0	108805	129120	0.842666
chrUn_gl000228	1	3054	129120	0.0236524
chrUn_gl000228	2	1380	129120	0.0106877
chrUn_gl000228	3	2081	129120	0.0161168
chrUn_gl000228	6	4237	129120	0.0328144
chrUn_gl000228	7	9563	129120	0.0740629
chrX	0	152463860	155270560	0.981924
chrX	1	1436557	155270560	0.00925196
chrX	2	640761	155270560	0.00412674
chrX	3	350856	155270560	0.00225964
chrX	4	156355	155270560	0.00100698
chrX	5	84151	155270560	0.000541964
chrX	6	59968	155270560	0.000386216
chrX	7	9157	155270560	5.89745e-05
chrX	8	27576	155270560	0.0001776
chrX	9	9361	155270560	6.02883e-05
chrX	10	3134	155270560	2.01841e-05
chrX	11	13537	155270560	8.71833e-05
chrX	12	6990	155270560	4.50182e-05
chrX	13	139	155270560	8.95212e-07
chrX	14	291	155270560	1.87415e-06
chrX	15	2060	155270560	1.32672e-05
chrX	16	4808	155270560	3.09653e-05
chrX	17	999	155270560	6.43393e-06
chrY	0	59123079	59373566	0.995781
chrY	1	99534	59373566	0.0016764
chrY	2	75090	59373566	0.0012647
chrY	3	39323	59373566	0.000662298
chrY	4	17448	59373566	0.000293868
chrY	5	8835	59373566	0.000148804
chrY	6	1490	59373566	2.50953e-05
chrY	7	161	59373566	2.71164e-06
chrY	8	322	59373566	5.42329e-06
chrY	9	923	59373566	1.55456e-05
chrY	10	595	59373566	1.00213e-05
chrY	12	15	59373566	2.52638e-07
chrY	16	32	59373566	5.3896e-07
chrY	21	58	59373566	9.76866e-07
chrY	28	135	59373566	2.27374e-06
chrY	45	535	59373566	9.01074e-06
chrY	49	238	59373566	4.00852e-06
chrY	63	282	59373566	4.74959e-06
chrY	64	90	59373566	1.51583e-06
chrY	66	171	59373566	2.88007e-06
chrY	69	35	59373566	5.89488e-07
chrY	70	48	59373566	8.08441e-07
chrY	73	135	59373566	2.27374e-06
chrY	74	263	59373566	4.42958e-06
chrY	75	1921	59373566	3.23545e-05
chrY	76	705	59373566	1.1874e-05
chrY	77	2103	59373566	3.54198e-05
chr11_gl000202_random	0	40103	40103	1
chr17_gl000203_random	0	37498	37498	1
chr17_gl000204_random	0	81310	81310	1
chr17_gl000206_random	0	41001	41001	1
chr18_gl000207_random	0	4262	4262	1
chr19_gl000208_random	0	92689	92689	1
chr21_gl000210_random	0	27682	27682	1
chr8_gl000196_random	0	38914	38914	1
chr8_gl000197_random	0	37175	37175	1
chr9_gl000198_random	0	90085	90085	1
chr9_gl000199_random	0	169874	169874	1
chr9_gl000200_random	0	187035	187035	1
chr9_gl000201_random	0	36148	36148	1
chrM	0	16571	16571	1
chrUn_gl000214	0	137718	137718	1
chrUn_gl000215	0	172545	172545	1
chrUn_gl000216	0	172294	172294	1
chrUn_gl000217	0	172149	172149	1
chrUn_gl000221	0	155397	155397	1
chrUn_gl000224	0	179693	179693	1
chrUn_gl000225	0	211173	211173	1
chrUn_gl000226	0	15008	15008	1
chrUn_gl000227	0	128374	128374	1
chrUn_gl000229	0	19913	19913	1
chrUn_gl000230	0	43691	43691	1
chrUn_gl000231	0	27386	27386	1
chrUn_gl000232	0	40652	40652	1
chrUn_gl000233	0	45941	45941	1
chrUn_gl000234	0	40531	40531	1
chrUn_gl000235	0	34474	34474	1
chrUn_gl000236	0	41934	41934	1
chrUn_gl000237	0	45867	45867	1
chrUn_gl000238	0	39939	39939	1
chrUn_gl000239	0	33824	33824	1
chrUn_gl000240	0	41933	41933	1
chrUn_gl000241	0	42152	42152	1
chrUn_gl000242	0	43523	43523	1
chrUn_gl000243	0	43341	43341	1
chrUn_gl000244	0	39929	39929	1
chrUn_gl000245	0	36651	36651	1
chrUn_gl000246	0	38154	38154	1
chrUn_gl000247	0	36422	36422	1
chrUn_gl000248	0	39786	39786	1
chrUn_gl000249	0	38502	38502	1
genome	0	3062406951	3137161264	0.976171
genome	1	44120515	3137161264	0.0140638
genome	2	15076446	3137161264	0.00480576
genome	3	7294047	3137161264	0.00232505
genome	4	3650324	3137161264	0.00116358
genome	5	1926397	3137161264	0.000614057
genome	6	1182623	3137161264	0.000376972
genome	7	574102	3137161264	0.000183
genome	8	353352	3137161264	0.000112634
genome	9	152653	3137161264	4.86596e-05
genome	10	113362	3137161264	3.61352e-05
genome	11	57361	3137161264	1.82844e-05
genome	12	52000	3137161264	1.65755e-05
genome	13	55368	3137161264	1.76491e-05
genome	14	19218	3137161264	6.12592e-06
genome	15	19369	3137161264	6.17405e-06
genome	16	26651	3137161264	8.49526e-06
genome	17	9942	3137161264	3.16911e-06
genome	18	13442	3137161264	4.28477e-06
genome	19	1030	3137161264	3.28322e-07
genome	20	6329	3137161264	2.01743e-06
genome	21	799	3137161264	2.54689e-07
genome	22	2697	3137161264	8.59694e-07
genome	23	18668	3137161264	5.9506e-06
genome	24	2803	3137161264	8.93483e-07
genome	25	1569	3137161264	5.00134e-07
genome	26	1309	3137161264	4.17256e-07
genome	27	70	3137161264	2.23132e-08
genome	28	362	3137161264	1.15391e-07
genome	30	1269	3137161264	4.04506e-07
genome	31	6163	3137161264	1.96451e-06
genome	32	112	3137161264	3.57011e-08
genome	33	7435	3137161264	2.36998e-06
genome	45	535	3137161264	1.70536e-07
genome	49	238	3137161264	7.58648e-08
genome	63	282	3137161264	8.98902e-08
genome	64	90	3137161264	2.86884e-08
genome	66	171	3137161264	5.45079e-08
genome	69	35	3137161264	1.11566e-08
genome	70	48	3137161264	1.53005e-08
genome	73	135	3137161264	4.30325e-08
genome	74	263	3137161264	8.38338e-08
genome	75	1921	3137161264	6.12337e-07
genome	76	705	3137161264	2.24725e-07
genome	77	2103	3137161264	6.70351e-07
